,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,INTC,52.42576599121094,58.810001373291016,60.029998779296875,59.90999984741211,14748100.0,2.0,-0.5597853268385649,64.30518099493983,57.0658200579166,50.16062912838792,-79.59314644731717,8.058251699204511,61.24966710408528,60.2031670888265,30.959999084472656,14.664581959036067
0,2020-07-01,JNJ,124.82350158691406,140.3800048828125,141.38999938964844,140.69000244140625,6174800.0,2.0,-1.8229495775745477,149.83147910787864,137.42552315042212,46.89966134584311,-105.15637208651773,19.72884683288526,144.75833485921223,146.68966751098634,30.959999084472656,14.664581959036067
0,2020-07-01,JPM,82.07296752929688,93.26000213623047,95.70999908447266,94.88999938964844,18755700.0,2.0,-1.12243209969796,114.54592205459335,87.56207812851213,47.564671720027235,-76.04638266378706,5.289433057087492,99.60800018310547,95.9538335164388,30.959999084472656,14.664581959036067
0,2020-07-01,KO,39.36968994140625,44.81999969482422,45.529998779296875,44.93000030517578,14316500.0,2.0,-0.5827818385517105,50.21355802033599,42.960441766040965,46.16857706787729,-88.8630869380461,5.921275438079496,46.574333318074544,46.4158332824707,30.959999084472656,14.664581959036067
0,2020-07-01,MCD,167.60926818847656,184.66000366210938,186.44000244140625,184.9499969482422,2193800.0,2.0,-0.9497813470492815,201.31853880406877,178.05345979212265,49.44821090943171,-66.42715615584899,6.119364725346993,188.77133229573568,184.97766545613607,30.959999084472656,14.664581959036067
0,2020-07-01,MMM,108.77639770507812,129.95819091796875,131.93980407714844,130.7190704345703,1944218.0,2.0,0.3084772740152175,140.80117661854248,124.83260405162353,51.554986639481726,-19.314484512683297,4.676335873689457,131.29905268351237,127.06633262634277,30.959999084472656,14.664581959036067
0,2020-07-01,MRK,65.52204895019531,74.54198455810547,75.32442474365234,73.88359069824219,9948769.0,2.0,-0.6560898447956021,79.59126430226087,69.54518589305164,48.4456748582473,-11.325554968553783,9.87490179028262,74.68034388224284,75.48489214579264,30.959999084472656,14.664581959036067
0,2020-07-01,MSFT,197.26821899414062,204.6999969482422,206.35000610351562,203.13999938964844,32061200.0,2.0,4.6008263438198185,206.1384256987674,181.31757405709195,60.2584702436279,139.0908170353095,48.12839942876618,190.3193328857422,183.41099955240887,30.959999084472656,14.664581959036067
0,2020-07-01,NKE,92.91315460205078,97.4000015258789,98.72000122070312,98.5,5733800.0,2.0,0.5763712579104237,105.55271361758678,93.48628784725697,53.155021226600795,-26.6507249315507,18.051797520458713,98.74500045776367,93.21750017801921,30.959999084472656,14.664581959036067
0,2020-07-01,PG,107.39073944091797,119.9800033569336,120.38999938964844,119.6500015258789,6501200.0,2.0,0.5235258777024399,120.6467117597072,115.18228756890609,53.18027340114234,113.04453765622823,37.515321914908235,116.8619997660319,116.93533287048339,30.959999084472656,14.664581959036067
0,2020-07-01,TRV,102.4187240600586,112.5,114.79000091552734,113.95999908447266,930500.0,2.0,1.6162691432720777,125.12401776011583,107.79098315541151,52.43351544355246,7.518726761225779,21.48240713203703,112.44766718546549,106.1130002339681,30.959999084472656,14.664581959036067
0,2020-07-01,UNH,280.099609375,297.7300109863281,300.3999938964844,295.8299865722656,2303800.0,2.0,-0.6572651756965229,312.3194351944363,279.29556419521214,52.1788869342447,1.164059592947769,4.6822137950625216,296.8143330891927,290.04433186848956,30.959999084472656,14.664581959036067
0,2020-07-01,V,187.99630737304688,193.77999877929688,195.35000610351562,193.85000610351562,6394100.0,2.0,0.9231534953207472,201.15611995320197,187.9528842582238,53.06847780680824,-21.354281920778934,2.032250311598237,194.51300150553385,184.96350021362304,30.959999084472656,14.664581959036067
0,2020-07-01,VZ,42.37461853027344,54.66999816894531,55.33000183105469,55.09000015258789,12831600.0,2.0,-0.48656920359567835,59.00928806091681,53.28271251891717,47.68716609659275,-55.84074173299625,4.891811140897452,55.843667093912764,56.38383356730143,30.959999084472656,14.664581959036067
0,2020-07-01,WBA,32.67216491699219,40.880001068115234,42.77000045776367,42.150001525878906,7063200.0,2.0,-0.18540718322491756,46.23530371102827,39.69069650259477,47.999415078338835,-46.902919998879874,11.401800882663391,42.57066663106283,42.63083343505859,30.959999084472656,14.664581959036067
0,2020-07-01,WMT,37.4245719909668,39.89666748046875,39.973331451416016,39.81666564941406,19733700.0,2.0,-0.33813396277840724,41.03700543028358,39.16599521058556,47.534783807793374,-72.41669087563515,20.90807623159272,40.553000386555986,41.28461132049561,30.959999084472656,14.664581959036067
1,2020-07-02,AAPL,88.7960433959961,91.02749633789062,92.61750030517578,91.9625015258789,114041600.0,3.0,3.0572863632453817,94.26175984760033,81.37149057964575,63.52494012269625,102.83829387406021,63.39762950429905,85.19141693115235,78.94704182942708,28.329999923706055,39.73550102223824
1,2020-07-02,AMGN,226.558349609375,258.239990234375,261.4599914550781,252.8699951171875,3338000.0,3.0,3.5914300553091607,246.15616378602414,213.90283432188602,60.87191560811641,307.267541708354,52.78491887309812,228.43099975585938,230.28449935913085,28.329999923706055,39.73550102223824
1,2020-07-02,AXP,89.261474609375,94.33000183105469,97.29000091552734,96.7699966430664,4239700.0,3.0,-0.47102301693502113,114.66183257760636,89.23716873464949,49.63935786701411,-62.44015745640138,2.6886138989960577,100.34000040690104,93.44833323160807,28.329999923706055,39.73550102223824
1,2020-07-02,BA,180.80999755859375,180.80999755859375,187.7899932861328,185.5800018310547,41792300.0,3.0,5.3620709876446995,221.68804425307565,161.70995531967827,51.72703094827623,16.816384151950327,8.421201580031015,178.1856669108073,157.12033398946127,28.329999923706055,39.73550102223824
1,2020-07-02,CAT,116.30354309082031,127.72000122070312,130.33999633789062,128.25,2527500.0,3.0,1.50094235139467,137.85756410243798,118.11643949863625,53.61051641241596,45.30343674188589,14.498098243831736,125.38200098673502,119.15266672770183,28.329999923706055,39.73550102223824
1,2020-07-02,CRM,191.67906188964844,192.52999877929688,195.38999938964844,193.16000366210938,4200300.0,3.0,4.332418133393787,195.70793389322483,168.4550665950564,59.338814061893274,153.2042342399846,33.66169813053874,180.18433380126953,171.29616724650066,28.329999923706055,39.73550102223824
1,2020-07-02,CSCO,40.32475662231445,45.630001068115234,46.220001220703125,46.06999969482422,19632000.0,3.0,0.24258062842020678,48.35520948090273,44.044790519097276,52.948248235842755,-25.528315276014204,16.86900129516935,46.139333470662436,44.31833337148031,28.329999923706055,39.73550102223824
1,2020-07-02,CVX,73.32411193847656,88.30999755859375,90.36000061035156,89.37000274658203,5832800.0,3.0,-1.2441202759416967,102.4139721778659,82.95702773058136,48.63063600811759,-86.03835803855776,6.015220505343501,92.87899983723959,90.75033353169759,28.329999923706055,39.73550102223824
1,2020-07-02,DIS,111.30209350585938,112.18000030517578,115.0999984741211,115.0,10312000.0,3.0,-0.8783351030118496,127.74380598621377,106.0471920911788,50.40751987359789,-76.4464353608522,4.9971613827741175,117.84899927775065,111.72366663614909,28.329999923706055,39.73550102223824
1,2020-07-02,GS,177.704345703125,197.39999389648438,203.0,202.5,2699400.0,3.0,0.612776986277396,222.9456490681373,187.60535190842518,52.287280464901635,-25.31996972939102,4.3316798581735405,202.6933334350586,191.03000030517578,28.329999923706055,39.73550102223824
1,2020-07-02,HD,224.26522827148438,248.5,252.3000030517578,251.94000244140625,3369800.0,3.0,2.337394373689847,258.6459325896936,239.3240701568885,55.772234484265766,40.3885113261168,11.089189816467883,248.10166778564454,232.90216674804688,28.329999923706055,39.73550102223824
1,2020-07-02,HON,133.0970458984375,145.02000427246094,147.14999389648438,145.5800018310547,2758500.0,3.0,-0.3997213818155956,162.98852829248844,133.6604753085858,50.381282025712835,-30.705529965113833,14.432741577443197,147.49566802978515,141.58783404032388,28.329999923706055,39.73550102223824
1,2020-07-02,IBM,93.59574890136719,114.43594360351562,116.08030700683594,114.42638397216797,3919362.0,3.0,-1.3291359072184008,128.7953020812663,107.61961033328448,47.68233785897653,-68.09913143339037,5.7404643624084555,118.3645632425944,117.13097508748372,28.329999923706055,39.73550102223824
1,2020-07-02,INTC,52.711029052734375,59.130001068115234,59.810001373291016,59.189998626708984,15578600.0,3.0,-0.5528111582135793,64.20085464144583,56.91514610623482,49.04696624298902,-82.25884777623743,10.680743412405421,61.184000396728514,60.190667088826494,28.329999923706055,39.73550102223824
1,2020-07-02,JNJ,125.34812927246094,140.97000122070312,141.83999633789062,141.25,5152200.0,3.0,-1.7252341456879776,149.45232372450783,137.24967822861714,47.42759240479372,-84.8920575540241,16.204733924793945,144.4750015258789,146.71283416748048,28.329999923706055,39.73550102223824
1,2020-07-02,JPM,82.33953857421875,92.66000366210938,94.95999908447266,94.73999786376953,27845600.0,3.0,-1.199793736732829,114.30935408961993,86.89064591038006,47.477468464902294,-85.82743374743046,7.449463178034363,99.7423334757487,95.95866686503092,28.329999923706055,39.73550102223824
1,2020-07-02,KO,39.42238235473633,44.880001068115234,45.43000030517578,45.290000915527344,15111900.0,3.0,-0.550503412202012,50.06653004385076,42.84246997140802,46.94891673248958,-80.18230231338218,7.022223024473407,46.57733332316081,46.36233329772949,28.329999923706055,39.73550102223824
1,2020-07-02,MCD,166.5745391845703,183.52000427246094,187.0,187.0,2690200.0,3.0,-0.7855013107671027,201.0422312838251,177.79776657994447,50.48370904954949,-60.31205980269006,6.119364725346985,188.93799896240233,185.0188321431478,28.329999923706055,39.73550102223824
1,2020-07-02,MMM,109.90314483642578,131.30435180664062,132.84280395507812,131.78929138183594,2371429.0,3.0,0.3751794285162475,140.7158720626251,124.73897794347843,52.26104355679446,-0.436645501310232,9.425978838239974,131.51505025227866,127.20735816955566,28.329999923706055,39.73550102223824
1,2020-07-02,MRK,66.07561492919922,75.1717529296875,75.67748260498047,74.97137451171875,6827825.0,3.0,-0.49113533056294045,79.26914595115952,69.60967103492447,50.10123617417575,11.343025402092323,13.53772593836885,74.69751942952475,75.43543281555176,28.329999923706055,39.73550102223824
1,2020-07-02,MSFT,198.7715606689453,206.25999450683594,208.02000427246094,205.67999267578125,29315800.0,3.0,4.936307174977657,207.46852971890198,182.12546899935975,61.33517092157098,144.17150270817078,50.46991902500497,191.01499938964844,184.0124994913737,28.329999923706055,39.73550102223824
1,2020-07-02,NKE,93.89569854736328,98.43000030517578,99.66000366210938,98.77999877929688,5354900.0,3.0,0.5862108471237946,104.98994664009274,93.56105433646977,53.37215047810975,-11.41661199491677,21.538603437595043,98.93100051879883,93.38550020853678,28.329999923706055,39.73550102223824
1,2020-07-02,PG,108.1963119506836,120.87999725341797,122.56999969482422,121.0,6150900.0,3.0,0.7291990792144389,121.12603250886134,115.00296681975193,54.617934273869956,167.61611769196023,40.855136282708685,117.12866643269857,117.00683288574218,28.329999923706055,39.73550102223824
1,2020-07-02,TRV,102.38231658935547,112.45999908447266,116.0,115.04000091552734,1040300.0,3.0,1.5697540036258602,125.12603848424263,107.8949621871441,53.08776756058869,10.368702551548381,21.48240713203703,113.12966715494791,106.32250022888184,28.329999923706055,39.73550102223824
1,2020-07-02,UNH,280.5982360839844,298.260009765625,303.0799865722656,300.5,1971700.0,3.0,-0.005746794212484474,311.9756849617656,279.37131516030473,53.50777856758367,24.671339409553344,5.51814915627664,297.0676666259766,290.7224985758464,28.329999923706055,39.73550102223824
1,2020-07-02,V,189.82989501953125,195.6699981689453,197.9199981689453,196.0,6299300.0,3.0,1.0722420375507795,201.1580355422474,187.95296909642448,54.086284276506504,49.294600649104254,7.534923133910547,194.61300150553384,185.2675003051758,28.329999923706055,39.73550102223824
1,2020-07-02,VZ,42.467628479003906,54.790000915527344,55.40999984741211,55.04999923706055,15814500.0,3.0,-0.46050421569030675,58.95061058742906,53.1723897482643,47.58937586857007,-54.618384306126366,6.278075532134925,55.860667037963864,56.35066687266032,28.329999923706055,39.73550102223824
1,2020-07-02,WBA,33.551300048828125,41.97999954223633,42.33000183105469,41.310001373291016,7901100.0,3.0,-0.250531395137763,46.2269366181398,39.52006388540023,46.65173930745985,-54.953996997876516,19.366212926032922,42.60866673787435,42.59616680145264,28.329999923706055,39.73550102223824
1,2020-07-02,WMT,37.27449035644531,39.73666763305664,40.293331146240234,40.029998779296875,17695800.0,3.0,-0.3095339197428899,40.90602951958393,39.2066375641563,48.35866037756541,-55.794861132223375,20.90807623159272,40.481889216105145,41.26300017038981,28.329999923706055,39.73550102223824
2,2020-07-06,AAPL,91.17137145996094,93.4625015258789,93.94499969482422,92.5,118655600.0,0.0,3.072375678090097,94.27098242160865,82.52851785304956,64.00681476122215,118.71467143408874,68.99492403074781,85.6192502339681,79.39395853678386,27.760000228881836,13.433081251009574
2,2020-07-06,AMGN,224.81251525878906,256.25,264.9700012207031,260.0299987792969,3460400.0,0.0,5.294221596113715,252.29359895487477,211.79839933614085,63.182718995316264,271.75629826382425,52.78491887309811,229.49499969482423,231.13666610717775,27.760000228881836,13.433081251009574
2,2020-07-06,AXP,91.39057922363281,96.58000183105469,97.9000015258789,96.51000213623047,4059600.0,0.0,-0.5322997330474379,112.62110992891661,89.51789153592713,49.49507312083443,-55.82684543395568,9.203223223648422,100.553333791097,93.56999994913737,27.760000228881836,13.433081251009574
2,2020-07-06,BA,187.91000366210938,187.91000366210938,189.36000061035156,184.52000427246094,49471700.0,0.0,4.988662683773214,220.14587090591687,161.20412909408316,51.51045954284105,22.005264427171436,14.014157980628678,179.76966705322266,157.737167485555,27.760000228881836,13.433081251009574
2,2020-07-06,CAT,117.86067962646484,129.42999267578125,130.5,130.1300048828125,2491900.0,0.0,1.698531267935806,136.39234542612192,118.80965805288199,54.58698703369327,59.76677960097203,18.717627200378168,125.8880012512207,119.27166684468587,27.760000228881836,13.433081251009574
2,2020-07-06,CRM,196.84613037109375,197.72000122070312,199.4499969482422,194.44000244140625,5794200.0,0.0,4.694272014969613,196.767629878439,169.8283707929477,59.85763366581346,173.72353354435037,40.69369254631995,180.76800079345702,172.09850056966147,27.760000228881836,13.433081251009574
2,2020-07-06,CSCO,41.02290344238281,46.41999816894531,46.4900016784668,46.06999969482422,16152900.0,0.0,0.23334676711336755,48.235780513060874,44.044219410645184,52.94824823584276,1.8973218919867212,24.01200367945761,46.16000010172526,44.40000006357829,27.760000228881836,13.433081251009574
2,2020-07-06,CVX,73.53998565673828,88.56999969482422,90.25,89.5,6747500.0,0.0,-1.1864481061728327,101.54486442173878,82.86813530360301,48.72595492722983,-79.12635533819943,7.021809292700657,92.76999994913737,90.87050018310546,27.760000228881836,13.433081251009574
2,2020-07-06,DIS,113.53448486328125,114.43000030517578,114.52999877929688,113.83000183105469,11933400.0,0.0,-0.8290488846849939,126.2397050594351,106.30329344520356,49.7218609506164,-68.44137549839311,2.8602160174634235,117.66533279418945,111.94533335367838,27.760000228881836,13.433081251009574
2,2020-07-06,GS,186.6705780029297,207.36000061035156,207.7899932861328,201.33999633789062,3567700.0,0.0,0.6391019045537973,220.12065304074463,188.36434756960693,51.89281687576331,9.959328024390713,17.850374827823345,203.39800008138022,191.576500193278,27.760000228881836,13.433081251009574
2,2020-07-06,HD,225.2128448486328,249.5500030517578,251.5,250.27000427246094,3133800.0,0.0,2.332108994195494,258.43484849392655,239.3281550461125,55.076511712466925,26.531197806502185,13.257593675416068,248.523334757487,233.8365000406901,27.760000228881836,13.433081251009574
2,2020-07-06,HON,135.11618041992188,147.22000122070312,148.3000030517578,147.25,2336700.0,0.0,-0.16264283690625803,160.49945670605857,134.5835465288047,51.17767984763799,-11.977638486878396,19.29227101874977,147.81966807047527,141.7641674041748,27.760000228881836,13.433081251009574
2,2020-07-06,IBM,93.97888946533203,114.9043960571289,116.49139404296875,115.91778564453125,4231488.0,0.0,-1.1852025258455114,127.16740248445218,108.03909775968843,48.90159659081125,-53.797162265129856,7.368513024567447,118.37284901936849,117.20968767801921,27.760000228881836,13.433081251009574
2,2020-07-06,INTC,53.07652282714844,59.540000915527344,59.619998931884766,58.720001220703125,20536700.0,0.0,-0.5785398942917581,63.80480525406169,56.847195554654135,48.32248767815088,-80.34431765253423,14.038901599818116,61.03800048828125,60.186167081197105,27.760000228881836,13.433081251009574
2,2020-07-06,JNJ,127.1353530883789,142.97999572753906,143.77000427246094,142.1699981689453,6156400.0,0.0,-1.5556255158246586,148.8400218404671,137.3099796854118,48.30113684001366,-39.429093425793226,4.954505233933408,144.26400146484374,146.78650080362956,27.760000228881836,13.433081251009574
2,2020-07-06,JPM,84.4189224243164,95.0,95.19999694824219,94.43000030517578,18625300.0,0.0,-1.2714609927963068,111.7530893659326,87.39691063406741,47.29210561536057,-78.46653336277353,0.14584048428516483,99.88100026448568,95.99750022888183,27.760000228881836,13.433081251009574
2,2020-07-06,KO,39.72982406616211,45.22999954223633,45.27000045776367,45.13999938964844,15146000.0,0.0,-0.5309064373576575,49.802056259727884,42.76694360294301,46.657386280620635,-76.95166830407365,2.5329586109955544,46.545999908447264,46.337333297729494,27.760000228881836,13.433081251009574
2,2020-07-06,MCD,171.09469604492188,188.5,188.72000122070312,186.0,3171500.0,0.0,-0.7276123785145217,199.7983731511545,177.84162471261502,49.967213394885015,-29.28095247648262,9.630668900690932,188.99866587320963,185.20199890136718,27.760000228881836,13.433081251009574
2,2020-07-06,MMM,110.64497375488281,132.1906280517578,133.74581909179688,132.83444213867188,2511002.0,0.0,0.5065372517786955,140.07229051899668,124.87001676249747,52.953742401789626,14.443754129442095,12.494515709022547,131.82525075276692,127.39046847025553,27.760000228881836,13.433081251009574
2,2020-07-06,MRK,66.74662017822266,75.93511199951172,76.35496520996094,75.61068725585938,8058282.0,0.0,-0.3053011722376766,78.81002779670776,69.79493436149538,51.056814784904645,32.483230848893484,17.8630685347471,74.77639973958334,75.43638699849447,27.760000228881836,13.433081251009574
2,2020-07-06,MSFT,203.0503692626953,210.6999969482422,211.1300048828125,208.8300018310547,31897600.0,0.0,5.394176850807156,208.89724880844926,183.31775058119916,62.63393502056716,161.99830303515398,56.45087453739811,191.7959996541341,184.7318328857422,27.760000228881836,13.433081251009574
2,2020-07-06,NKE,95.34566497802734,99.94999694824219,100.02999877929688,99.62000274658203,4995000.0,0.0,0.654248324984664,104.32706072322149,93.78594052799922,54.033371114635116,11.42118224595644,26.473753397481083,99.15566736857096,93.63416697184245,27.760000228881836,13.433081251009574
2,2020-07-06,PG,108.86761474609375,121.62999725341797,122.41000366210938,121.7699966430664,6023300.0,0.0,0.9434533245272547,121.69456856120797,114.98643043171194,55.42552738251403,181.78117347998807,43.54326432128995,117.42766621907552,117.12983283996581,27.760000228881836,13.433081251009574
2,2020-07-06,TRV,104.30323028564453,114.56999969482422,116.37999725341797,115.26000213623047,1329600.0,0.0,1.5329715385616822,124.54111606604711,107.878885154656,53.22334801049696,17.183021294471757,27.35887287649938,113.80500055948893,106.55016695658365,27.760000228881836,13.433081251009574
2,2020-07-06,UNH,284.8787841796875,302.80999755859375,303.489990234375,303.0,2395000.0,0.0,0.7041977701321684,311.8239734438243,279.423026678246,54.21241127168416,45.507895235669345,12.555816500447092,297.63299967447915,291.6443318684896,27.760000228881836,13.433081251009574
2,2020-07-06,V,191.85751342773438,197.75999450683594,199.17999267578125,198.72999572753906,7292200.0,0.0,1.3946074544572014,201.51028479643512,187.85371972016642,55.358006166916454,108.409631485162,13.291941040187188,194.78733469645184,185.72950032552083,27.760000228881836,13.433081251009574
2,2020-07-06,VZ,42.81642532348633,55.2400016784668,55.43000030517578,55.349998474121094,11231100.0,0.0,-0.41090345450958665,58.73303835601686,53.1499618270886,48.410164929056364,-42.768806916579216,11.451691468657291,55.89133364359538,56.31883354187012,27.760000228881836,13.433081251009574
2,2020-07-06,WBA,34.494384765625,43.15999984741211,43.810001373291016,42.650001525878906,8235600.0,0.0,-0.19180498038852534,45.91587545588633,39.576125123947655,49.01411090253679,14.55387717992627,26.90136192579255,42.697000122070314,42.58700014750163,27.760000228881836,13.433081251009574
2,2020-07-06,WMT,37.17443084716797,39.630001068115234,39.956668853759766,39.93333435058594,21695100.0,0.0,-0.29131014905960484,40.7726268273767,39.247707034927984,48.005305117973016,-71.22124401894334,26.64719536931169,40.425333658854164,41.2413890838623,27.760000228881836,13.433081251009574
3,2020-07-07,AAPL,90.88847351074219,93.17250061035156,94.65499877929688,93.85250091552734,112424400.0,1.0,3.1570767735450858,94.64014188482076,83.28835848139016,65.20343946188169,120.81356416299457,68.99492403074782,86.1162503560384,79.83858350118001,28.770000457763672,22.67560316760736
3,2020-07-07,AMGN,222.0928192138672,253.14999389648438,258.9100036621094,253.60000610351562,2365900.0,1.0,6.0550506343329005,255.5141055567612,211.61089291735988,59.89650112322224,192.56374979241107,37.00272655171673,230.4759999593099,231.7399996439616,28.770000457763672,22.67560316760736
3,2020-07-07,AXP,88.01239013671875,93.01000213623047,95.5199966430664,95.44000244140625,5564200.0,1.0,-0.6595985634001522,110.85334824018425,89.6386531025892,48.890069934686025,-94.32770405034019,1.5184883939631846,100.7443339029948,93.5841667175293,28.770000457763672,22.67560316760736
3,2020-07-07,BA,178.8800048828125,178.8800048828125,185.07000732421875,185.07000732421875,37105300.0,1.0,4.683130350865724,214.097219661221,163.46578082706026,51.61918724617952,0.18238690389005677,9.687378740615408,181.23833414713542,158.24316749572753,28.770000457763672,22.67560316760736
3,2020-07-07,CAT,115.83000946044922,127.19999694824219,128.75,127.73999786376953,2018100.0,1.0,1.643325086864209,135.23094539377206,119.21305713918692,53.116594389149235,19.432635702076293,12.636618757861463,126.34166793823242,119.25650024414062,28.770000457763672,22.67560316760736
3,2020-07-07,CRM,195.51205444335938,196.3800048828125,200.22000122070312,197.66000366210938,5431500.0,1.0,5.181145985206513,198.6097565780021,170.3892439713143,61.14773095222971,162.60119415307616,40.69369254631995,181.47000071207682,172.85300064086914,28.770000457763672,22.67560316760736
3,2020-07-07,CSCO,40.32475662231445,45.630001068115234,46.290000915527344,46.119998931884766,17102800.0,1.0,0.22744158110157287,48.07466394103356,44.0713359674137,53.05599312967423,-31.28932051952816,21.193827439092015,46.20833346048991,44.4671667098999,28.770000457763672,22.67560316760736
3,2020-07-07,CVX,71.66349029541016,86.30999755859375,88.08000183105469,87.81999969482422,5898000.0,1.0,-1.2617597000013063,99.59456280863043,83.337437160852,47.546472001541254,-116.70412095587396,2.312451284488359,92.6490000406901,90.85516688028972,28.770000457763672,22.67560316760736
3,2020-07-07,DIS,112.7407455444336,113.62999725341797,115.08000183105469,113.62999725341797,10836500.0,1.0,-0.7969412567510972,124.81064443913418,106.58535394343419,49.602546023194066,-66.52401425459838,2.86021601746342,117.53633270263671,112.04050000508626,28.770000457763672,22.67560316760736
3,2020-07-07,GS,179.46881103515625,199.36000061035156,205.7100067138672,205.5,2853500.0,1.0,0.9842957719237688,217.5814613015797,189.45153888152575,53.202573043872405,-20.796157069384073,14.246464422741607,204.24700012207032,191.99183349609376,28.770000457763672,22.67560316760736
3,2020-07-07,HD,223.22743225097656,247.35000610351562,250.77999877929688,247.3699951171875,2927800.0,1.0,2.070051525006363,258.0451692268,239.20583327564142,53.86934704330856,-20.773263509890988,11.268459646704208,248.74566802978515,234.62933324178059,28.770000457763672,22.67560316760736
3,2020-07-07,HON,133.0511474609375,144.97000122070312,146.10000610351562,146.0,2622000.0,1.0,-0.07475915828035795,157.91762595973478,135.60837654270665,50.54945047445254,-46.03341906538687,12.464695568376854,148.1040013631185,141.8641674041748,28.770000457763672,22.67560316760736
3,2020-07-07,IBM,91.93807983398438,112.4091796875,114.25430297851562,113.76673126220703,4474893.0,1.0,-1.2305217073957948,125.70900698777797,108.22885083082554,47.25833763579941,-96.43845133934461,1.331178763930752,118.36105804443359,117.186105855306,28.770000457763672,22.67560316760736
3,2020-07-07,INTC,51.98005294799805,58.310001373291016,59.56999969482422,59.06999969482422,15996500.0,1.0,-0.5641845825223513,63.14464762812883,57.0173530279991,48.903914374459724,-87.08518485574048,13.482704008355038,60.94100049336751,60.18133373260498,28.770000457763672,22.67560316760736
3,2020-07-07,JNJ,127.019775390625,142.85000610351562,143.97000122070312,141.38999938964844,5622600.0,1.0,-1.4672354603961821,148.50422114797277,137.19677982858974,47.607341651709035,-42.82727646323154,4.954505233933402,144.1580012003581,146.7428342183431,28.770000457763672,22.67560316760736
